circuit_id,circuit_type,num_qubits,bug_type,valid_file,buggy_file,ground_truth_file,bug_description
circuit_0126,ghz,7,syntax,data/valid/circuit_0126_valid.qasm,data/buggy/circuit_0126_buggy.qasm,data/ground_truth/circuit_0126_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0127,ghz,5,structural,data/valid/circuit_0127_valid.qasm,data/buggy/circuit_0127_buggy.qasm,data/ground_truth/circuit_0127_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0128,ghz,7,gate_redundancy,data/valid/circuit_0128_valid.qasm,data/buggy/circuit_0128_buggy.qasm,data/ground_truth/circuit_0128_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 2
circuit_0129,ghz,3,semantic_deviation,data/valid/circuit_0129_valid.qasm,data/buggy/circuit_0129_buggy.qasm,data/ground_truth/circuit_0129_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0130,ghz,3,physics_violation,data/valid/circuit_0130_valid.qasm,data/buggy/circuit_0130_buggy.qasm,data/ground_truth/circuit_0130_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0131,ghz,7,syntax,data/valid/circuit_0131_valid.qasm,data/buggy/circuit_0131_buggy.qasm,data/ground_truth/circuit_0131_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0132,ghz,5,structural,data/valid/circuit_0132_valid.qasm,data/buggy/circuit_0132_buggy.qasm,data/ground_truth/circuit_0132_ground_truth.qasm,Structural error: omitted cx gate at instruction index 3
circuit_0133,ghz,5,gate_redundancy,data/valid/circuit_0133_valid.qasm,data/buggy/circuit_0133_buggy.qasm,data/ground_truth/circuit_0133_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0134,ghz,3,semantic_deviation,data/valid/circuit_0134_valid.qasm,data/buggy/circuit_0134_buggy.qasm,data/ground_truth/circuit_0134_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0135,ghz,5,physics_violation,data/valid/circuit_0135_valid.qasm,data/buggy/circuit_0135_buggy.qasm,data/ground_truth/circuit_0135_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0136,ghz,6,syntax,data/valid/circuit_0136_valid.qasm,data/buggy/circuit_0136_buggy.qasm,data/ground_truth/circuit_0136_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0137,ghz,4,structural,data/valid/circuit_0137_valid.qasm,data/buggy/circuit_0137_buggy.qasm,data/ground_truth/circuit_0137_ground_truth.qasm,Structural error: omitted h gate at instruction index 0
circuit_0138,ghz,6,gate_redundancy,data/valid/circuit_0138_valid.qasm,data/buggy/circuit_0138_buggy.qasm,data/ground_truth/circuit_0138_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 5
circuit_0139,ghz,3,semantic_deviation,data/valid/circuit_0139_valid.qasm,data/buggy/circuit_0139_buggy.qasm,data/ground_truth/circuit_0139_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0140,ghz,5,physics_violation,data/valid/circuit_0140_valid.qasm,data/buggy/circuit_0140_buggy.qasm,data/ground_truth/circuit_0140_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0141,ghz,7,syntax,data/valid/circuit_0141_valid.qasm,data/buggy/circuit_0141_buggy.qasm,data/ground_truth/circuit_0141_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0142,ghz,4,structural,data/valid/circuit_0142_valid.qasm,data/buggy/circuit_0142_buggy.qasm,data/ground_truth/circuit_0142_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0143,ghz,7,gate_redundancy,data/valid/circuit_0143_valid.qasm,data/buggy/circuit_0143_buggy.qasm,data/ground_truth/circuit_0143_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 1
circuit_0144,ghz,3,semantic_deviation,data/valid/circuit_0144_valid.qasm,data/buggy/circuit_0144_buggy.qasm,data/ground_truth/circuit_0144_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0145,ghz,5,physics_violation,data/valid/circuit_0145_valid.qasm,data/buggy/circuit_0145_buggy.qasm,data/ground_truth/circuit_0145_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0146,ghz,7,syntax,data/valid/circuit_0146_valid.qasm,data/buggy/circuit_0146_buggy.qasm,data/ground_truth/circuit_0146_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0147,ghz,7,structural,data/valid/circuit_0147_valid.qasm,data/buggy/circuit_0147_buggy.qasm,data/ground_truth/circuit_0147_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0148,ghz,4,gate_redundancy,data/valid/circuit_0148_valid.qasm,data/buggy/circuit_0148_buggy.qasm,data/ground_truth/circuit_0148_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0149,ghz,4,semantic_deviation,data/valid/circuit_0149_valid.qasm,data/buggy/circuit_0149_buggy.qasm,data/ground_truth/circuit_0149_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0150,ghz,5,physics_violation,data/valid/circuit_0150_valid.qasm,data/buggy/circuit_0150_buggy.qasm,data/ground_truth/circuit_0150_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0151,ghz,4,syntax,data/valid/circuit_0151_valid.qasm,data/buggy/circuit_0151_buggy.qasm,data/ground_truth/circuit_0151_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0152,ghz,7,structural,data/valid/circuit_0152_valid.qasm,data/buggy/circuit_0152_buggy.qasm,data/ground_truth/circuit_0152_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0153,ghz,7,gate_redundancy,data/valid/circuit_0153_valid.qasm,data/buggy/circuit_0153_buggy.qasm,data/ground_truth/circuit_0153_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0154,ghz,3,semantic_deviation,data/valid/circuit_0154_valid.qasm,data/buggy/circuit_0154_buggy.qasm,data/ground_truth/circuit_0154_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0155,ghz,7,physics_violation,data/valid/circuit_0155_valid.qasm,data/buggy/circuit_0155_buggy.qasm,data/ground_truth/circuit_0155_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0156,ghz,5,syntax,data/valid/circuit_0156_valid.qasm,data/buggy/circuit_0156_buggy.qasm,data/ground_truth/circuit_0156_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0157,ghz,6,structural,data/valid/circuit_0157_valid.qasm,data/buggy/circuit_0157_buggy.qasm,data/ground_truth/circuit_0157_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0158,ghz,3,gate_redundancy,data/valid/circuit_0158_valid.qasm,data/buggy/circuit_0158_buggy.qasm,data/ground_truth/circuit_0158_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0159,ghz,3,semantic_deviation,data/valid/circuit_0159_valid.qasm,data/buggy/circuit_0159_buggy.qasm,data/ground_truth/circuit_0159_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0160,ghz,5,physics_violation,data/valid/circuit_0160_valid.qasm,data/buggy/circuit_0160_buggy.qasm,data/ground_truth/circuit_0160_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0161,ghz,5,syntax,data/valid/circuit_0161_valid.qasm,data/buggy/circuit_0161_buggy.qasm,data/ground_truth/circuit_0161_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0162,ghz,4,structural,data/valid/circuit_0162_valid.qasm,data/buggy/circuit_0162_buggy.qasm,data/ground_truth/circuit_0162_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0163,ghz,3,gate_redundancy,data/valid/circuit_0163_valid.qasm,data/buggy/circuit_0163_buggy.qasm,data/ground_truth/circuit_0163_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 2
circuit_0164,ghz,4,semantic_deviation,data/valid/circuit_0164_valid.qasm,data/buggy/circuit_0164_buggy.qasm,data/ground_truth/circuit_0164_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0165,ghz,7,physics_violation,data/valid/circuit_0165_valid.qasm,data/buggy/circuit_0165_buggy.qasm,data/ground_truth/circuit_0165_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0166,ghz,3,syntax,data/valid/circuit_0166_valid.qasm,data/buggy/circuit_0166_buggy.qasm,data/ground_truth/circuit_0166_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0167,ghz,3,structural,data/valid/circuit_0167_valid.qasm,data/buggy/circuit_0167_buggy.qasm,data/ground_truth/circuit_0167_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0168,ghz,6,gate_redundancy,data/valid/circuit_0168_valid.qasm,data/buggy/circuit_0168_buggy.qasm,data/ground_truth/circuit_0168_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 5
circuit_0169,ghz,3,semantic_deviation,data/valid/circuit_0169_valid.qasm,data/buggy/circuit_0169_buggy.qasm,data/ground_truth/circuit_0169_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0170,ghz,7,physics_violation,data/valid/circuit_0170_valid.qasm,data/buggy/circuit_0170_buggy.qasm,data/ground_truth/circuit_0170_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0171,ghz,4,syntax,data/valid/circuit_0171_valid.qasm,data/buggy/circuit_0171_buggy.qasm,data/ground_truth/circuit_0171_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0172,ghz,4,structural,data/valid/circuit_0172_valid.qasm,data/buggy/circuit_0172_buggy.qasm,data/ground_truth/circuit_0172_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0173,ghz,6,gate_redundancy,data/valid/circuit_0173_valid.qasm,data/buggy/circuit_0173_buggy.qasm,data/ground_truth/circuit_0173_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0174,ghz,7,semantic_deviation,data/valid/circuit_0174_valid.qasm,data/buggy/circuit_0174_buggy.qasm,data/ground_truth/circuit_0174_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0175,ghz,4,physics_violation,data/valid/circuit_0175_valid.qasm,data/buggy/circuit_0175_buggy.qasm,data/ground_truth/circuit_0175_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0176,ghz,5,syntax,data/valid/circuit_0176_valid.qasm,data/buggy/circuit_0176_buggy.qasm,data/ground_truth/circuit_0176_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0177,ghz,7,structural,data/valid/circuit_0177_valid.qasm,data/buggy/circuit_0177_buggy.qasm,data/ground_truth/circuit_0177_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0178,ghz,7,gate_redundancy,data/valid/circuit_0178_valid.qasm,data/buggy/circuit_0178_buggy.qasm,data/ground_truth/circuit_0178_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0179,ghz,6,semantic_deviation,data/valid/circuit_0179_valid.qasm,data/buggy/circuit_0179_buggy.qasm,data/ground_truth/circuit_0179_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0180,ghz,4,physics_violation,data/valid/circuit_0180_valid.qasm,data/buggy/circuit_0180_buggy.qasm,data/ground_truth/circuit_0180_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0181,ghz,7,syntax,data/valid/circuit_0181_valid.qasm,data/buggy/circuit_0181_buggy.qasm,data/ground_truth/circuit_0181_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0182,ghz,4,structural,data/valid/circuit_0182_valid.qasm,data/buggy/circuit_0182_buggy.qasm,data/ground_truth/circuit_0182_ground_truth.qasm,Structural error: omitted cx gate at instruction index 1
circuit_0183,ghz,5,gate_redundancy,data/valid/circuit_0183_valid.qasm,data/buggy/circuit_0183_buggy.qasm,data/ground_truth/circuit_0183_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0184,ghz,6,semantic_deviation,data/valid/circuit_0184_valid.qasm,data/buggy/circuit_0184_buggy.qasm,data/ground_truth/circuit_0184_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0185,ghz,5,physics_violation,data/valid/circuit_0185_valid.qasm,data/buggy/circuit_0185_buggy.qasm,data/ground_truth/circuit_0185_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0186,ghz,6,syntax,data/valid/circuit_0186_valid.qasm,data/buggy/circuit_0186_buggy.qasm,data/ground_truth/circuit_0186_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0187,ghz,7,structural,data/valid/circuit_0187_valid.qasm,data/buggy/circuit_0187_buggy.qasm,data/ground_truth/circuit_0187_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0188,ghz,6,gate_redundancy,data/valid/circuit_0188_valid.qasm,data/buggy/circuit_0188_buggy.qasm,data/ground_truth/circuit_0188_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0189,ghz,3,semantic_deviation,data/valid/circuit_0189_valid.qasm,data/buggy/circuit_0189_buggy.qasm,data/ground_truth/circuit_0189_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0190,ghz,4,physics_violation,data/valid/circuit_0190_valid.qasm,data/buggy/circuit_0190_buggy.qasm,data/ground_truth/circuit_0190_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0191,ghz,4,syntax,data/valid/circuit_0191_valid.qasm,data/buggy/circuit_0191_buggy.qasm,data/ground_truth/circuit_0191_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0192,ghz,3,structural,data/valid/circuit_0192_valid.qasm,data/buggy/circuit_0192_buggy.qasm,data/ground_truth/circuit_0192_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0193,ghz,5,gate_redundancy,data/valid/circuit_0193_valid.qasm,data/buggy/circuit_0193_buggy.qasm,data/ground_truth/circuit_0193_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 4
circuit_0194,ghz,3,semantic_deviation,data/valid/circuit_0194_valid.qasm,data/buggy/circuit_0194_buggy.qasm,data/ground_truth/circuit_0194_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0195,ghz,7,physics_violation,data/valid/circuit_0195_valid.qasm,data/buggy/circuit_0195_buggy.qasm,data/ground_truth/circuit_0195_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0196,ghz,7,syntax,data/valid/circuit_0196_valid.qasm,data/buggy/circuit_0196_buggy.qasm,data/ground_truth/circuit_0196_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0197,ghz,4,structural,data/valid/circuit_0197_valid.qasm,data/buggy/circuit_0197_buggy.qasm,data/ground_truth/circuit_0197_ground_truth.qasm,Structural error: omitted cx gate at instruction index 1
circuit_0198,ghz,7,gate_redundancy,data/valid/circuit_0198_valid.qasm,data/buggy/circuit_0198_buggy.qasm,data/ground_truth/circuit_0198_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0199,ghz,4,semantic_deviation,data/valid/circuit_0199_valid.qasm,data/buggy/circuit_0199_buggy.qasm,data/ground_truth/circuit_0199_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0200,ghz,3,physics_violation,data/valid/circuit_0200_valid.qasm,data/buggy/circuit_0200_buggy.qasm,data/ground_truth/circuit_0200_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0201,ghz,3,syntax,data/valid/circuit_0201_valid.qasm,data/buggy/circuit_0201_buggy.qasm,data/ground_truth/circuit_0201_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0202,ghz,3,structural,data/valid/circuit_0202_valid.qasm,data/buggy/circuit_0202_buggy.qasm,data/ground_truth/circuit_0202_ground_truth.qasm,Structural error: shifted h from qubit 0 to qubit 1
circuit_0203,ghz,4,gate_redundancy,data/valid/circuit_0203_valid.qasm,data/buggy/circuit_0203_buggy.qasm,data/ground_truth/circuit_0203_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0204,ghz,3,semantic_deviation,data/valid/circuit_0204_valid.qasm,data/buggy/circuit_0204_buggy.qasm,data/ground_truth/circuit_0204_ground_truth.qasm,Semantic deviation: replaced h with x
circuit_0205,ghz,3,physics_violation,data/valid/circuit_0205_valid.qasm,data/buggy/circuit_0205_buggy.qasm,data/ground_truth/circuit_0205_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0206,ghz,5,syntax,data/valid/circuit_0206_valid.qasm,data/buggy/circuit_0206_buggy.qasm,data/ground_truth/circuit_0206_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0207,ghz,3,structural,data/valid/circuit_0207_valid.qasm,data/buggy/circuit_0207_buggy.qasm,data/ground_truth/circuit_0207_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0208,ghz,7,gate_redundancy,data/valid/circuit_0208_valid.qasm,data/buggy/circuit_0208_buggy.qasm,data/ground_truth/circuit_0208_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
