circuit_id,circuit_type,num_qubits,bug_type,system_name,pass_at_1,pass_at_3,iterations_used,physics_validity,gate_count_reduction,depth_reduction,final_status
circuit_0100,ghz,4,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0100,ghz,4,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0100,ghz,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0101,ghz,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0101,ghz,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0101,ghz,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0102,ghz,7,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0102,ghz,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0102,ghz,7,structural,PyZX_heuristic,0,0,1,1,-12,-5,FAIL
circuit_0103,ghz,7,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0103,ghz,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0103,ghz,7,gate_redundancy,PyZX_heuristic,1,1,1,1,-10,-6,PASS
circuit_0104,ghz,5,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0104,ghz,5,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0104,ghz,5,semantic_deviation,PyZX_heuristic,0,0,1,1,-10,-6,FAIL
circuit_0105,ghz,7,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0105,ghz,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0105,ghz,7,physics_violation,PyZX_heuristic,0,0,1,0,-13,-8,FAIL
circuit_0106,ghz,6,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0106,ghz,6,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0106,ghz,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0107,ghz,7,structural,physics_constrained_agent,1,1,1,1,-1,-1,PASS
circuit_0107,ghz,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0107,ghz,7,structural,PyZX_heuristic,0,0,1,1,-14,-8,FAIL
circuit_0108,ghz,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0108,ghz,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0108,ghz,6,gate_redundancy,PyZX_heuristic,1,1,1,1,-8,-5,PASS
circuit_0109,ghz,5,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0109,ghz,5,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0109,ghz,5,semantic_deviation,PyZX_heuristic,0,0,1,1,-10,-6,FAIL
circuit_0110,ghz,4,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0110,ghz,4,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0110,ghz,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0111,ghz,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0111,ghz,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0111,ghz,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0112,ghz,7,structural,physics_constrained_agent,1,1,1,1,-1,-1,PASS
circuit_0112,ghz,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0112,ghz,7,structural,PyZX_heuristic,0,0,1,1,-10,-5,FAIL
circuit_0113,ghz,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0113,ghz,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0113,ghz,6,gate_redundancy,PyZX_heuristic,1,1,1,1,-8,-5,PASS
circuit_0114,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0114,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0114,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0115,ghz,3,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0115,ghz,3,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0115,ghz,3,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0116,ghz,3,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0116,ghz,3,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0116,ghz,3,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0117,ghz,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0117,ghz,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0117,ghz,4,structural,PyZX_heuristic,0,0,1,1,-6,-2,FAIL
circuit_0118,ghz,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0118,ghz,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0118,ghz,4,gate_redundancy,PyZX_heuristic,1,1,1,1,-4,-1,PASS
circuit_0119,ghz,6,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0119,ghz,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0119,ghz,6,semantic_deviation,PyZX_heuristic,0,0,1,1,-12,-7,FAIL
circuit_0120,ghz,7,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0120,ghz,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0120,ghz,7,physics_violation,PyZX_heuristic,0,0,1,0,-13,-8,FAIL
circuit_0121,ghz,3,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0121,ghz,3,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0121,ghz,3,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0122,ghz,6,structural,physics_constrained_agent,1,1,1,1,-1,-1,PASS
circuit_0122,ghz,6,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0122,ghz,6,structural,PyZX_heuristic,0,0,1,1,-8,-4,FAIL
circuit_0123,ghz,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0123,ghz,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0123,ghz,6,gate_redundancy,PyZX_heuristic,1,1,1,1,-8,-5,PASS
circuit_0124,ghz,7,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0124,ghz,7,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0124,ghz,7,semantic_deviation,PyZX_heuristic,0,0,1,1,-14,-8,FAIL
circuit_0125,ghz,6,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0125,ghz,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0125,ghz,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0126,ghz,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0126,ghz,7,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0126,ghz,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0127,ghz,5,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0127,ghz,5,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0127,ghz,5,structural,PyZX_heuristic,0,0,1,1,-8,-1,FAIL
circuit_0128,ghz,7,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0128,ghz,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0128,ghz,7,gate_redundancy,PyZX_heuristic,1,1,1,1,-10,-6,PASS
circuit_0129,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0129,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0129,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0130,ghz,3,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0130,ghz,3,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0130,ghz,3,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0131,ghz,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0131,ghz,7,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0131,ghz,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0132,ghz,5,structural,physics_constrained_agent,1,1,1,1,-1,-2,PASS
circuit_0132,ghz,5,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0132,ghz,5,structural,PyZX_heuristic,0,0,1,1,-6,-2,FAIL
circuit_0133,ghz,5,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0133,ghz,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0133,ghz,5,gate_redundancy,PyZX_heuristic,1,1,1,1,-6,-2,PASS
circuit_0134,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0134,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0134,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0135,ghz,5,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0135,ghz,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0135,ghz,5,physics_violation,PyZX_heuristic,0,0,1,0,-9,-6,FAIL
circuit_0136,ghz,6,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0136,ghz,6,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0136,ghz,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0137,ghz,4,structural,physics_constrained_agent,1,1,1,1,-1,-1,PASS
circuit_0137,ghz,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0137,ghz,4,structural,PyZX_heuristic,0,0,1,1,-8,-5,FAIL
circuit_0138,ghz,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0138,ghz,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0138,ghz,6,gate_redundancy,PyZX_heuristic,1,1,1,1,-8,-5,PASS
circuit_0139,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0139,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0139,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0140,ghz,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0140,ghz,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0140,ghz,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0141,ghz,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0141,ghz,7,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0141,ghz,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0142,ghz,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0142,ghz,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0142,ghz,4,structural,PyZX_heuristic,0,0,1,1,-6,-2,FAIL
circuit_0143,ghz,7,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0143,ghz,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0143,ghz,7,gate_redundancy,PyZX_heuristic,1,1,1,1,-10,-4,PASS
circuit_0144,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0144,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0144,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0145,ghz,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0145,ghz,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0145,ghz,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0146,ghz,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0146,ghz,7,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0146,ghz,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0147,ghz,7,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0147,ghz,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0147,ghz,7,structural,PyZX_heuristic,0,0,1,1,-10,-4,FAIL
circuit_0148,ghz,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0148,ghz,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0148,ghz,4,gate_redundancy,PyZX_heuristic,1,1,1,1,-4,-3,PASS
circuit_0149,ghz,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0149,ghz,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0149,ghz,4,semantic_deviation,PyZX_heuristic,0,0,1,1,-8,-5,FAIL
circuit_0150,ghz,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0150,ghz,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0150,ghz,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0151,ghz,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0151,ghz,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0151,ghz,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0152,ghz,7,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0152,ghz,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0152,ghz,7,structural,PyZX_heuristic,0,0,1,1,-12,-7,FAIL
circuit_0153,ghz,7,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0153,ghz,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0153,ghz,7,gate_redundancy,PyZX_heuristic,1,1,1,1,-10,-6,PASS
circuit_0154,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0154,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0154,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0155,ghz,7,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0155,ghz,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0155,ghz,7,physics_violation,PyZX_heuristic,0,0,1,0,-13,-8,FAIL
circuit_0156,ghz,5,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0156,ghz,5,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0156,ghz,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0157,ghz,6,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0157,ghz,6,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0157,ghz,6,structural,PyZX_heuristic,0,0,1,1,-8,-1,FAIL
circuit_0158,ghz,3,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0158,ghz,3,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0158,ghz,3,gate_redundancy,PyZX_heuristic,1,1,1,1,-2,-2,PASS
circuit_0159,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0159,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0159,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0160,ghz,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0160,ghz,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0160,ghz,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0161,ghz,5,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0161,ghz,5,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0161,ghz,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0162,ghz,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0162,ghz,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0162,ghz,4,structural,PyZX_heuristic,0,0,1,1,-6,-2,FAIL
circuit_0163,ghz,3,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0163,ghz,3,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0163,ghz,3,gate_redundancy,PyZX_heuristic,1,1,1,1,-2,0,PASS
circuit_0164,ghz,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0164,ghz,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0164,ghz,4,semantic_deviation,PyZX_heuristic,0,0,1,1,-8,-5,FAIL
circuit_0165,ghz,7,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0165,ghz,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0165,ghz,7,physics_violation,PyZX_heuristic,0,0,1,0,-13,-8,FAIL
circuit_0166,ghz,3,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0166,ghz,3,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0166,ghz,3,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0167,ghz,3,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0167,ghz,3,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0167,ghz,3,structural,PyZX_heuristic,0,0,1,1,-4,-3,FAIL
circuit_0168,ghz,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0168,ghz,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0168,ghz,6,gate_redundancy,PyZX_heuristic,1,1,1,1,-8,-5,PASS
circuit_0169,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0169,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0169,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0170,ghz,7,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0170,ghz,7,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0170,ghz,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0171,ghz,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0171,ghz,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0171,ghz,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0172,ghz,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0172,ghz,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0172,ghz,4,structural,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0173,ghz,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0173,ghz,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0173,ghz,6,gate_redundancy,PyZX_heuristic,1,1,1,1,-8,-5,PASS
circuit_0174,ghz,7,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0174,ghz,7,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0174,ghz,7,semantic_deviation,PyZX_heuristic,0,0,1,1,-14,-8,FAIL
circuit_0175,ghz,4,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0175,ghz,4,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0175,ghz,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0176,ghz,5,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0176,ghz,5,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0176,ghz,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0177,ghz,7,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0177,ghz,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0177,ghz,7,structural,PyZX_heuristic,0,0,1,1,-12,-7,FAIL
circuit_0178,ghz,7,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0178,ghz,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0178,ghz,7,gate_redundancy,PyZX_heuristic,1,1,1,1,-10,-6,PASS
circuit_0179,ghz,6,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0179,ghz,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0179,ghz,6,semantic_deviation,PyZX_heuristic,0,0,1,1,-12,-7,FAIL
circuit_0180,ghz,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0180,ghz,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0180,ghz,4,physics_violation,PyZX_heuristic,0,0,1,0,-7,-2,FAIL
circuit_0181,ghz,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0181,ghz,7,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0181,ghz,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0182,ghz,4,structural,physics_constrained_agent,1,1,1,1,-1,-2,PASS
circuit_0182,ghz,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0182,ghz,4,structural,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0183,ghz,5,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0183,ghz,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0183,ghz,5,gate_redundancy,PyZX_heuristic,1,1,1,1,-6,-2,PASS
circuit_0184,ghz,6,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0184,ghz,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0184,ghz,6,semantic_deviation,PyZX_heuristic,0,0,1,1,-12,-7,FAIL
circuit_0185,ghz,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0185,ghz,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0185,ghz,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0186,ghz,6,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0186,ghz,6,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0186,ghz,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0187,ghz,7,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0187,ghz,7,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0187,ghz,7,structural,PyZX_heuristic,0,0,1,1,-12,-7,FAIL
circuit_0188,ghz,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0188,ghz,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0188,ghz,6,gate_redundancy,PyZX_heuristic,1,1,1,1,-8,-3,PASS
circuit_0189,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0189,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0189,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0190,ghz,4,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0190,ghz,4,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0190,ghz,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0191,ghz,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0191,ghz,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0191,ghz,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0192,ghz,3,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0192,ghz,3,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0192,ghz,3,structural,PyZX_heuristic,0,0,1,1,-2,-1,FAIL
circuit_0193,ghz,5,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0193,ghz,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0193,ghz,5,gate_redundancy,PyZX_heuristic,1,1,1,1,-6,-2,PASS
circuit_0194,ghz,3,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0194,ghz,3,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0194,ghz,3,semantic_deviation,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0195,ghz,7,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0195,ghz,7,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0195,ghz,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0196,ghz,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0196,ghz,7,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0196,ghz,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0197,ghz,4,structural,physics_constrained_agent,1,1,1,1,-1,-2,PASS
circuit_0197,ghz,4,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0197,ghz,4,structural,PyZX_heuristic,0,0,1,1,-6,-4,FAIL
circuit_0198,ghz,7,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0198,ghz,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0198,ghz,7,gate_redundancy,PyZX_heuristic,1,1,1,1,-10,-4,PASS
circuit_0199,ghz,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0199,ghz,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
